file_name,config_code,boom_length_m,radius_m,capacity_t,raw_snippet
"Tadano_Demag_CC3800_Load_Charts.pdf","E","19.0","","125.0","64 = 125t 65H ENED ESE EEE EE DEMAG. TADANO GROUP IEE NEE NET] 34 3 4 CC 3 8 0 0 -1 S S L 1 1-19 m 165 t + 50 t m 7 8 9 10 12 14 16 18 20 22 24 26 28 30 33 34 38 42 44 46 49 50 54 58 59 62 64 m 7 8 9 10 12 14 16 18 20 22"
"Tadano_Demag_CC3800_Load_Charts.pdf","E","118.102","","1.0","1 S W 1)-40.0028(2)-40.0028(4)-39.9944]TJ ET Q /R54 gs 8.33333 w 4 M 0 0 0 0.599609 K 4511.81 118.102 m 4511.81 236.211 l S 0 0 0 0 k 401.574 115.75 1181.1 472.441 re f /PlacedPDF/R507 BDC /R58 cs 1 scn 1490.25 223.973 m"
"Tadano_Demag_CC3800_Load_Charts.pdf","E","5.0","","205.0","[py3onogbeMHOCTb NPK yraax NogbemMa riaBHoOM CTpesbl 87°, 85° 75° 1 65° rpy30noAbeMHOCTb B MPOMEXYTOUHbIX MOIOXEHUSIX CTPENbl PaCHMTLIBAETCA CUCTEMON YyNpaBaeHns kpaHom IC-1 DEMAG. 125 TADANOGROUP INN NE NER II CC 3 8 0 "
"Tadano_Demag_CC3800_Load_Charts.pdf","E","7.0","","205.0","[py3onogbeMHOCTb NPK yraax NogbemMa riaBHoOM CTpesbl 87°, 85° 75° 1 65° rpy30noAbeMHOCTb B MPOMEXYTOUHbIX MOIOXEHUSIX CTPENbl PaCHMTLIBAETCA CUCTEMON YyNpaBaeHns kpaHom IC-1 DEMAG. 137 TADANOGROUP INN NE NER II CC 3 8 0 "
"Tadano_Demag_CC3800_Load_Charts.pdf","EE","107.0","","5.0","EE deo t ly o- J 265 J 305] DEMAG. TADANO GROUP IEE NEE NET] 86 8 6 CC 3 8 0 0 -1 L S L + L F m 15 16 17 18 20 22 24 26 28 30 34 38 42 46 50 54 58 62 66 70 71 72 74 78 82 86 90 91 94 98 102 103 104 106 107 m 15 16 17 18 "
"Tadano_Demag_CC3800_Load_Charts.pdf","EE","118.102","","325.0","325 t 1 2 0 , 0 1 1 3 , 0 1 0 6 , 5 1 0 0 , 0 9 0 , 0 8 1 , 0 7 3 , 0 6 6 , 0 6 0 , 0 5 4 , 5 4 6 , 1 3 8 , 6 3 2 , 2 2 7 , 2 2 2 , 3 1 7 , 6 1 3 , 8 1 0 , 5 7 , 5 5 , 0 4 , 4 3 , 8 1 3 8 , 0 1 3 8 , 0 1 3 8 , 0 1 3 8 , "
"Tadano_Demag_CC3800_Load_Charts.pdf","EE","111.0","","165.0","1)14.9985(3)15.0058(0)14.9985(,)14.9985(0)14.9985]TJ 9.22219 TL T*[(1)14.9985(2)15.0058(7)14.9985(,)14.9985(0)14.9985]TJ T*[(1)14.9985(2)15.0058(3)14.9985(,)14.9985(0)14.9985]TJ T*[(1)14.9985(1)15.0058(9)14.9985(,)14.998"
"Tadano_Demag_CC3800_Load_Charts.pdf","EE","109.0","","95.0","= 6st [95t [25H KET OSH EET EEN DEMAG. TADANOGROUP INN NE NER II CC 3 8 0 0 -1 8 7 L S L + L F m 16 17 18 20 22 24 26 28 30 34 38 42 46 50 54 58 62 66 69 70 74 78 82 86 90 94 98 102 106 109 m 16 17 18 20 22 24 26 28 30 3"
"Tadano_Demag_CC3800_Load_Charts.pdf","EE","114.0","","325.0","325 t LSL+LF CC 3800-1 E=165t + ga=2g 50 t A 114m LSL+LF_2 LSL+LF_3 LSL+LF_4 LSL+LF_6 LSL+LF_8 LSL+LF_10 |; LSL+LF_12 N 12m = ot, 0t-325t L Ot 0t-325t A 0t-325t = 65t [lost MZSHE NET OSH EEE EEE DEMAG. TADANOGROUP INN NE"
"Tadano_Demag_CC3800_Load_Charts.pdf","EE","117.0","","165.0","1)19.9985(3)19.9985(1)19.9908(,)19.9985(0)19.9985]TJ 9.22219 TL T*[(1)19.9985(2)19.9985(9)19.9908(,)19.9985(0)19.9985]TJ T*[(1)19.9985(2)19.9985(4)19.9908(,)19.9985(0)19.9985]TJ T*[(1)19.9985(2)19.9985(0)19.9908(,)19.998"
"Tadano_Demag_CC3800_Load_Charts.pdf","EE","115.0","","5.0","15° 1 20° 1 15°; 20° OF TADANOGROUP INN NE NER II CC 3 8 0 0 -1 8 9 L S L + L F m 16 17 18 20 22 24 26 28 30 34 38 42 46 50 54 58 62 66 67 70 74 78 82 86 90 94 98 102 106 110 111 114 115 m 16 17 18 20 22 24 26 28 30 34 3"
"Tadano_Demag_CC3800_Load_Charts.pdf","EE","120.0","","165.0","-)' -10.2254 -9.22219 Td [(1)23.0029(2)23.0029(9)22.9954(,)23.0029(0)23.0029]TJ T*[(1)23.0029(2)23.0029(7)22.9954(,)23.0029(0)23.0029]TJ T*[(1)23.0029(2)23.0029(5)22.9954(,)23.0029(0)23.0029]TJ T*[(1)23.0029(2)23.0029(1)"
"Tadano_Demag_CC3800_Load_Charts.pdf","G","125.0","","178.0","     Boom hoist · Einziehwerk · Relevage de èche · Argano del braccio · max. 125 m / min Guincho da lança · Sollevamento del braccio · max. 120 m / min Inclinação da lança auxiliar · S l e w i n g ( r p m \ · D r e"
"Tadano_Demag_CC3800_Load_Charts.pdf","G","5.6","","650.0","Cucrema kproko6noka Possible load Mégliche Traglast Charge possible Portata possibile Carga permitida Carga possivel [onycTumas Harpyska 2x325 650 t 380t 2x 190 380t 190 t Number of sheaves Anzahl der Rollen Nombre de po"
"Tadano_Demag_CC3800_Load_Charts.pdf","HL","99.0","","5.0","- 99 : : : : : : : : : : [= [Cot] est Fost Mes NEN 20SH EEE EEE 151,0 1 143,0 1 137,0 1 1310 1 1250 1 120,5 116,0 16,0 11,0 07,0 03,0 00,0 96,5 93,5 90,5 85,1 80,3 126,0 112.0 100,0 90,7 81,5 74,5 67,5 62,0 52,1 311 25,6"
"Tadano_Demag_CC3800_Load_Charts.pdf","HL","102.0","","165.0","1)19.9981(3)20.0053(1)19.9981(,)19.9981(0)20.0053]TJ 9.22266 TL T*[(1)19.9981(2)20.0053(6)19.9981(,)19.9981(0)20.0053]TJ T*[(1)19.9981(2)20.0053(1)19.9981(,)19.9981(0)20.0053]TJ T*[(1)19.9981(1)20.0053(7)19.9981(,)19.998"
"Tadano_Demag_CC3800_Load_Charts.pdf","HL","102.0","","65.0","=! 65t [95t [25H EEE OSH ET EEE DEMAG. TADANO GROUP IEE NEE NET] 84 8 4 CC 3 8 0 0 -1 L S L + L F m 15 16 18 20 22 24 26 28 30 34 38 42 46 50 54 58 62 66 70 74 75 76 78 82 86 87 90 94 98 99 102 m 15 16 18 20 22 24 26 28 "
"Tadano_Demag_CC3800_Load_Charts.pdf","HL","118.102","","325.0","325 t 1 2 6 , 0 1 1 8 , 0 1 0 5 , 0 9 4 , 0 8 5 , 0 7 6 , 5 6 9 , 5 6 3 , 5 5 8 , 0 4 9 , 2 4 1 , 6 3 5 , 1 2 9 , 5 2 4 , 4 1 9 , 6 1 5 , 9 1 2 , 6 9 , 6 7 , 2 4 , 9 4 , 4 3 , 9 1 4 7 , 0 1 4 7 , 0 1 4 6 , 0 1 4 5 , 0 1 "
"Tadano_Demag_CC3800_Load_Charts.pdf","HL","105.0","","325.0","325 t LSL+LF CC 3800-1 E=165t + ga=2g 50 t A 105 m LSL+LF_2 LSL+LF_3 LSL+LF_4 LSL+LF_6 LSL+LF_8 LSL+LF_10 N 12m [= ot 0t-325t ot 0t-325t ot 0t-325t ot 0t-325t VO) ; bY 15° 20° || 30° 15° 20° 15° 20° || 15° || 20° 15° 20°"
"Tadano_Demag_CC3800_Load_Charts.pdf","HL","104.0","","65.0","104 =! 65t [95t [25H EEE OSH ET EEE DEMAG. 85 TADANO GROUP IEE NEE NET] CC 3 8 0 0 -1 8 5 L S L + L F m 15 16 18 20 22 24 26 28 30 34 38 42 46 50 54 58 62 66 70 71 72 74 78 82 86 90 94 98 101 102 104 m 15 16 18 20 22 24 "
"Tadano_Demag_CC3800_Load_Charts.pdf","HL","108.0","","165.0","-)' -10.7354 -9.22219 Td [(1)14.9985(2)15.0058(9)14.9985(,)14.9985(0)14.9985]TJ T*[(1)14.9985(2)15.0058(7)14.9985(,)14.9985(0)14.9985]TJ T*[(1)14.9985(2)15.0058(3)14.9985(,)14.9985(0)14.9985]TJ T*[(1)14.9985(1)15.0058(9)"
"Tadano_Demag_CC3800_Load_Charts.pdf","J","30.0","","54.0","MogBuxHoOM 610K 54t LH, LSL, SW, SWSL, LVSL SH, SSL HA 30m. 72m HI 24m. 96m 55L1 HA 3Em.. 108m HA 42m. 108m MA 36m MA 33.5m 14 1 4 CC 3 8 0 0 -1 Typ 2824 A Typ 2420 A Runner · Runner (Montagespitze\ Potence · Runner · Ru"
"Tadano_Demag_CC3800_Load_Charts.pdf","J","72.0","","8.0","MpucraBH HA 72m . 144m HA 54m 144m HA 114m. 159m HA 36m. 108m HA 36m. 108m miA 36m hs 36m MA 36m HI 24m... 96m Hi 18m man. SE mae kA 36m TO ret my THE mR mA 36m DEMAG. TADANOGROUP INN NE NER II CC 3 8 0 0 -1 1 5 Typ 2824"
"Tadano_Demag_CC3800_Load_Charts.pdf","J","30.0","","8.0","Onuusa LH+LF_1 mw pe LH+LE 3 SH+LFA Ha 30m. 96m HA 4Bm. 114m HA 72m. 111m Hl 12m. 36m HI 12m. 36m Hi 12m max. 84m + 36m mex. 102m = 36m Sm + dm 108m + dm SEM + 12m dm + 12m DEMAG. TADANOGROUP INN NEN ERI 16 1 6 CC 3 8 0 "
"Tadano_Demag_CC3800_Load_Charts.pdf","J","108.0","","8.0","Onuus 20 vedi pagina 16 ver pagina 16 ver pagina 16 CM. Ha cTp.16 Ha dm. 108m HATZm. 144m HA 78m... 147m Ha 138m. 159m HI 12m... 36m Hl 12m. 36m HI 12m HI 12m/ 24m DEMAG. 17 TADANOGROUP INN NE NER II CC 3 8 0 0 -1 1 7 Ru"
"Tadano_Demag_CC3800_Load_Charts.pdf","J","5.0","","18.0","Runner 18 t en LF estandar Ponta de montagem de 18 t padrdo em LF MonguxkHow 650k 18 T Ha cTpene LF, CTaHOapTHast KOMMJIeKTaLuus 18 1 8 CC 3 8 0 0 -1 B o o m C o m b i n a t i o n s B o o m B o o s t e r Runner 1 8 t on "
"Tadano_Demag_CC3800_Load_Charts.pdf","L","118.102","","5.0","3 2 5 t SSL + LF 1 6 7 , 0 1 6 2 , 0 1 4 8 , 0 1 3 9 , 5 1 3 1 , 0 1 2 4 , 0 1 1 7 , 0 1 1 1 , 0 1 0 5 , 0 1 0 0 , 0 9 5 , 0 8 6 , 5 7 9 , 0 7 2 , 0 6 0 , 0 4 9 , 9 4 1 , 8 3 5 , 5 3 0 , 0 2 5 , 2 2 1 , 4 1 8 , 0 1 5 , 7"
"Tadano_Demag_CC3800_Load_Charts.pdf","L","19.0","","165.0","⴩✊䕔ੑਯ刵㤠杳ਰ‰‰‰⁫ੱਸ⸳㌳㌳‰‰‸⸳㌳㌳‰‰⁣洠䉔ਯ制㘠㠮㔠呦ਰ⸹㠠〠〠ㄠ㐸㐮〷㠠㘳ㄮ㔸ㄠ呭ਜ਼⠱⤵⸰〱㈲⠲⤵⸰〱㈲⠵⤵⸰〱㈲⠬⤵⸰〱㈲⠰⤵⸰〱㈲嵔䨊㤮㈲㈱㤠呌੔⩛⠱⤵⸰〱㈲⠲⤵⸰〱㈲⠵⤵⸰〱㈲⠬⤵⸰〱㈲⠰⤵⸰〱㈲嵔䨊吪嬨ㄩ㔮〰ㄲ㈨㈩㔮〰ㄲ㈨㐩㔮〰ㄲ㈨Ⱙ㔮〰ㄲ㈨〩㔮〰ㄲ㉝告੔⩛⠱⤵⸰〱㈲⠲⤵⸰〱㈲⠳⤵⸰〱㈲⠬⤵⸰〱㈲⠰⤵⸰〱㈲嵔䨊吪嬨ㄩ㔮〰ㄲ㈨㈩㔮〰ㄲ㈨㈩㔮〰ㄲ㈨Ⱙ㔮〰ㄲ㈨〩㔮〰ㄲ㉝告੅吊儊⽒㈰⁧猊〠〠〠ㄠ權焊㠮㌳㌳㌠〠〠㠮㌳㌳㌠"
"Tadano_Demag_CC3800_Load_Charts.pdf","L","102.0","","325.0","|_ 102m 108 m LVSL_1 ot- ot- ot- ot- ot- ot- |=) Oot 1 325t;"
"Tadano_Demag_CC3800_Load_Charts.pdf","L","19.0","","50.0","19 m 18 m m 17 18 19 20 22 24 26 28 30 34 38 42 46 50 53 54 56 58 60 61 62 63 66 70 74 78 82 86 87 90 92 94 98 102 103 106 108 110 113 쐮䜟딀ᡃ뇖Ǭ䠵蛉࣪⍫粒ᆬ䭓䫴턻䴉᧼瞳쁽꾽垤憍钱☒︢惵뛀㟲寿巺䶈ൢ킦龥饓ⱔ壮绂鲅ᎃ군ດ栛豓楚䲃萔샪Ꮤ⑏ꅿ㧋㔀硐✎ퟣꐆ㇁板繌챏੅䤠儊儊焊㈶㐳⸰㔠㔹㤸⸱㠠㈱㐮㤳㐠㄰㠮㘶㠠牥"
"Tadano_Demag_CC3800_Load_Charts.pdf","L","118.102","","205.0","dati riportati su tale prospetto sono solo a titolo indicativo e pertanto non impegnativi. L'impiego della gru € ammesso solo rispettando le tabelle originali ed il manuale di uso fornito assieme alla gru. In alcuni casi"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","19.0","","65.0","t 251,0 251,0 249,0 248,0 245,0 244,0 243,0 205,0 239,0 203,0 236,0 201,0 214,0 198,3 162,0 183,0 150,0 168,3 1383 153,3 127,0 138,0 115,0 126,0 104,5 115,0 96,0 105,0 88,3 97,0 80,5 89,6 74,5 84,6 72,5 83,0 64,8 76,6 57"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","118.102","","325.0","325 t CC 3)-4.99512(8)-4.99146(0)-4.99146(0)-85.0012(-1)]TJ ET Q 0 0 0 0.599609 k q 8.33333 0 0 8.33333 0 0 cm BT /R52 7 Tf 1 0 0 1 41.6911 23.0269 Tm [(3)-40(9)-40]TJ ET Q /R54 gs 8.33333 w 4 M 0 0 0 0.599609 K 448.824 "
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","19.0","","325.0","0t-325t So = 65t [125% [M6SH [Fd ASH EEE EP LSL_15: ==]2251t + ga==ng 50 DEMAG. TADANOGROUP INN NEN ERI 42 4 2 CC 3 8 0 0 -1 1 1-19 m 165 t + 50 t m 15 16 18 20 22 24 26 28 30 34 38 42 46 50 54 58 60 62 66 70 71 74 78 82"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","150.0","","325.0","1)5(3)5.00641(3)5(,)5(0)5.00641]TJ 9.22266 TL T*[(1)5(3)5.00641(3)5(,)5(0)5.00641]TJ T*[(1)5(3)5.00641(3)5(,)5(0)5.00641]TJ ET Q /R59 gs 0 0 0 0 k q 8.33333 0 0 8.33333 0 0 cm BT /R66 8.5 Tf 0.99 0 0 1 493.782 618.808 Tm"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","118.102","","30.0","Onuusa DEMAG. TADANOGROUP INN NEN ERI 48 4 8 CC 3 8 0 0 -1 S H + L F , L H + L F Option · Option · En option · Opzione · Opcion · Opcional ·   S H + L H 1 L H + L F 1 L H + L F L H + L F CC 3)-4.99512(8)-4.99146(0)-4"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","68.0","","30.0","0t 1 30t 50 DEMAG. 49 TADANO GROUP IEE NEE NET] CC 3 8 0 0 -1 4 9 S H + L F m 9 10 11 12 13 14 16 18 19 20 21 22 24 26 27 28 30 34 38 39 40 42 43 45 46 50 51 54 56 58 61 62 63 66 68 m 9 10 11 12 13 14 16 18 19 20 21 22 2"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","83.0","","50.0","50t DEMAG. TADANO GROUP IEE NEE NET] 50 5 0 CC 3 8 0 0 -1 S H + L F m 11 12 13 14 15 16 17 18 19 20 21 22 23 24 26 28 30 34 38 42 46 47 50 51 53 54 55 58 59 60 62 63 64 66 67 69 70 72 74 76 78 81 82 83 m 11 12 13 14 15 1"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","94.0","","30.0","0t 1 30t 50 DEMAG. 51 TADANO GROUP IEE NEE NET] CC 3 8 0 0 -1 5 1 S H + L F m 12 13 14 15 16 17 18 19 20 21 22 23 24 26 28 29 30 34 38 42 46 50 54 55 58 60 62 65 66 67 70 71 74 77 78 79 82 83 86 89 90 91 94 m 12 13 14 15"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","98.0","","45.0","15°; 20°; 30°; ©) t BE 45t [85st [25H HGSE EESd ES png 0t 30t || 50t DEMAG. TADANO GROUP EEE ENE NEI I 52 5 2 CC 3 8 0 0 -1 S H + L F m 13 14 15 16 17 18 19 20 21 22 23 24 25 26 28 30 31 34 38 42 46 50 54 58 62 64 66 68 "
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","94.0","","45.0","15° 20° 30° DO, t BE 45t [8st [25H HSE EESd ES png 0t 30t || 50t DEMAG. 53 TADANOGROUP INN NE NER II CC 3 8 0 0 -1 5 3 S H + L F m 14 15 16 17 18 19 20 21 22 24 25 26 28 30 31 34 38 42 46 50 54 58 62 66 70 71 72 73 74 75"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","72.0","","30.0","-)' (-)' (-)' ET Q /R59 gs 0 0 0 0 k q 8.33333 0 0 8.33333 0 0 cm BT /R66 8.5 Tf 0.97 0 0 1 515.379 607.47 Tm [(1)15.002(1)14.9949(2)15.002(,)14.9949(0)15.002]TJ 9.22266 TL T*[(1)15.002(0)14.9949(9)15.002(,)14.9949(0)15."
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","54.0","","30.0","20° FE 4st [est W258 HE WSsE Eo EEE peng 0t 30t 50 t DEMAG. TADANOGROUP INN NEN ERI 54 5 4 CC 3 8 0 0 -1 L H + L F m 10 11 12 13 14 15 16 18 20 22 24 26 28 30 34 38 42 46 47 50 51 53 54 55 56 57 58 60 62 64 65 66 67 70 7"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","84.0","","30.0","15° 20° OF El 4st [est] W25E EE WSSE EOE EE py 0t 30t 50 t DEMAG. TADANOGROUP INN NE NER II CC 3 8 0 0 -1 5 5 L H + L F m 13 14 15 16 18 20 22 24 26 28 30 34 38 42 46 50 54 58 62 66 68 70 73 74 77 78 79 81 82 83 84 85 86"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","90.0","","30.0","-)' ET Q /R59 gs 0 0 0 0 k q 8.33333 0 0 8.33333 0 0 cm BT /R66 8.5 Tf 0.97 0 0 1 491.636 625.914 Tm [(1)15.002(3)14.9949(6)15.002(,)14.9949(0)15.002]TJ 9.22219 TL T*[(1)15.002(3)14.9949(3)15.002(,)14.9949(0)15.002]TJ T*"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","93.0","","205.0","15° 20° OF Eid ies tl oJ 205t J 225) pry 0t 30t 50 t DEMAG. TADANOGROUP INN NEN ERI 56 5 6 CC 3 8 0 0 -1 L H + L F m 14 15 16 17 18 20 22 24 26 28 30 34 38 42 46 50 54 58 62 66 70 74 77 78 79 81 82 83 84 85 86 87 90 쐮䜟딀ᡃ"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","54.33","","30.0","117,0 113,0 110,0)' (102,0)' 4.87922 -9.22266 Td (92,0 83,5)' (76,0)' (69,5)' (58,5)' (49,6)' (40,9)' (33,5)' (27,4)' (22,4)' (18,0)' (14,3)' (11,1)' 4.87875 -9.22266 Td (8,3 5,8)' (5,2)' (4,7)' (4,1)' (3,6)' ET Q /R20 g"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","102.0","","5.0","DEMAG. 57 TADANO GROUP IEE NEE NET] CC 3 8 0 0 -1 5 7 L H + L F m 15 16 18 20 22 24 26 28 30 34 38 42 46 50 54 58 62 66 70 74 75 76 77 78 79 80 81 82 쐮䜟딀ᡃ뇖Ǭ䠵蛉࣪⍫粒ᆬ䭓䫴턻䴉᧼瞳쁽꾽垤憍钱☒︢惵뛀㟲寿巺䶈ൢ킦龥饓ⱔ壮绂鲅ᎃ군ດ栛豓楚䲃萔샪Ꮤ⑏ꅿ㧋㔀硐✎ퟣꐆ㇁板繌챏੅䤠儊儊焊㐳㔲"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","108.0","","30.0","-)' (-)' (-)' ET Q /R59 gs 0 0 0 0 k q 8.33333 0 0 8.33333 0 0 cm BT /R66 8.5 Tf 1 0 0 1 450.786 606.723 Tm (69,0 68,5)' ET Q /R20 gs 0 0 0 1 k q 8.33333 0 0 8.33333 0 0 cm BT /R66 8.5 Tf 1 0 0 1 450.786 588.278 Tm (67,0"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","114.0","","5.0","DEMAG. TADANO GROUP IEE NEE NET] 58 5 8 CC 3 8 0 0 -1 L H + L F m 15 16 17 18 19 20 22 24 26 28 30 34 38 42 46 50 54 58 62 66 70 72 73 74 76 77 쐮䜟딀ᡃ뇖Ǭ䠵蛉࣪⍫粒ᆬ䭓䫴턻䴉᧼瞳쁽꾽垤憍钱☒︢惵뛀㟲寿巺䶈ൢ킦龥饓ⱔ壮绂鲅ᎃ군ດ栛豓楚䲃萔샪Ꮤ⑏ꅿ㧋㔀硐✎ퟣꐆ㇁板繌챏੅䤠儊儊焊㐳㔲⸳㜠㔵㈷⸸ㄠ"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","87.0","","5.0","DEMAG. 59 TADANO GROUP IEE NEE NET] CC 3 8 0 0 -1 5 9 L H + L F m 15 16 17 18 20 22 24 26 28 30 34 38 42 46 50 54 58 62 66 70 74 78 79 80 81 82 83 84 86 87 88 90 91 쐮䜟딀ᡃ뇖Ǭ䠵蛉࣪⍫粒ᆬ䭓䫴턻䴉᧼瞳쁽꾽垤憍钱☒︢惵뛀㟲寿巺䶈ൢ킦龥饓ⱔ壮绂鲅ᎃ군ດ栛豓楚䲃萔샪Ꮤ⑏ꅿ㧋㔀"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","48.0","","30.0","-)' (-)' (-)' (-)' (-)' (-)' (-)' -6.67235 -9.22266 Td (37,6 36,4)' (35,4)' (34,4)' (33,4)' (31,7)' (30,1)' ET Q /R59 gs 0 0 0 0 k q 8.33333 0 0 8.33333 0 0 cm BT /R66 8.5 Tf 0.99 0 0 1 494.578 505.238 Tm (28,7 27,5)' ET"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","54.0","","5.0","DEMAG. TADANO GROUP IEE NEE NET] 60 6 0 CC 3 8 0 0 -1 L H + L F m 14 15 16 17 18 19 20 21 22 24 26 28 30 34 38 42 46 50 54 58 59 62 63 64 66 67 69 70 72 74 76 77 78 79 80 82 84 86 87 89 90 92 쐮䜟딀ᡃ뇖Ǭ䠵蛉࣪⍫粒ᆬ䭓䫴턻䴉᧼瞳쁽꾽垤憍钱☒︢惵뛀"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","36.0","","30.0","-)' (-)' (-)' (-)' (-)' (-)' (-)' -6.74062 -9.22219 Td (20,6 19,9)' (19,0)' (18,1)' (17,4)' ET Q /R59 gs 0 0 0 0 k q 8.33333 0 0 8.33333 0 0 cm BT /R66 8.5 Tf 1 0 0 1 450.8 524.39 Tm (16,6 16,0)' (15,4)' ET Q /R20 gs 0 0"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","96.0","","5.0","DEMAG. 63 TADANO GROUP IEE NEE NET] CC 3 8 0 0 -1 6 3 L H + L F m 21 22 23 24 25 26 28 30 31 34 38 42 46 50 54 58 62 66 70 74 78 82 86 90 91 92 94 95 96 98 99 100 102 103 104 쐮䜟딀ᡃ뇖Ǭ䠵蛉࣪⍫粒ᆬ䭓䫴턻䴉᧼瞳쁽꾽垤憍钱☒︢惵뛀㟲寿巺䶈ൢ킦龥饓ⱔ壮绂鲅ᎃ군ດ栛豓"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","12.0","","325.0","LSL+LF_12 N 12m = ot 0t-325t 0t 0t-325t ot 0t-325t OF {1s 20°) 30° 15° 20°) 15°"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","117.0","","65.0","114 =! 65t [95t [25H EEE OSH ET EEE DEMAG. TADANOGROUP INN NEN ERI 920 9 0 CC 3 8 0 0 -1 L S L + L F m 16 17 18 19 20 22 24 26 28 30 34 38 42 46 50 54 58 62 65 66 67 70 74 78 82 86 90 94 98 100 102 106 110 113 114 117 m "
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","123.0","","165.0","1)19.9983(3)20.0058(0)19.9983(,)20.0058(0)19.9983]TJ 9.22266 TL T*[(1)19.9983(2)20.0058(5)19.9983(,)20.0058(0)19.9983]TJ T*[(1)19.9983(2)20.0058(2)19.9983(,)20.0058(0)19.9983]TJ T*[(1)19.9983(1)20.0058(8)19.9983(,)20.005"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","24.0","","325.0","LSL+LF.4 || LSL+LF_14 LSL+LF_4 LSL+LF_14 N 24m =i ot 0t-325t bY 15° 20° || 30° ;_ 15° 20°"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","147.0","","65.0","146 147 = 147 = 65t [95t [25E NEE OSH EST EEE LSL+LF_14: == 2251 + gas=ng 50t DEMAG. TADANOGROUP INN NEN ERI 112 1 1 2 CC 3 8 0 0 -1 L S L + L F m 22 24 25 26 28 30 34 38 42 46 50 54 58 62 66 68 70 74 78 82 86 90 94 98 1"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","144.0","","165.0","-)' -6.46875 -9.22266 Td [(6)5.00122(0)5.00122(,)4.9977(5)5.00122]TJ T*[(5)5.00122(9)5.00122(,)4.9977(7)5.00122]TJ T*[(5)5.00122(8)5.00122(,)4.9977(0)5.00122]TJ T*[(5)5.00122(6)5.00122(,)4.9977(5)5.00122]TJ T*[(5)5.00122"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","152.0","","65.0","- 152 =! 65t [95t [25H EEE OSH ET EEE LSL+LF_14: == 2251 + ga=mg 501 DEMAG. 113 TADANOGROUP INN NE NER II CC 3 8 0 0 -1 1 1 3 L S L + L F m 23 24 25 26 28 30 34 38 42 46 50 54 58 62 66 70 74 78 82 86 90 94 98 102 106 110"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","150.0","","165.0","-)' (-)' (-)' -6.00918 -9.22219 Td [(6)19.9979(0)19.9979(,)19.9979(0)19.9979]TJ T*[(5)19.9979(9)19.9979(,)19.9979(0)19.9979]TJ T*[(5)19.9979(7)19.9979(,)19.9979(7)19.9979]TJ T*[(5)19.9979(5)19.9979(,)19.9979(0)19.9979]TJ"
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","150.0","","65.0","160 =! 65t [95%] 25H NET 05H BES EPSY LSL+LF_14: £52251 + gas=ng 50t DEMAG. TADANOGROUP INN NEN ERI 114 1 1 4 CC 3 8 0 0 -1 L S L + L F 缐쒫壎砟쑃Л͑㱆鋎ꮇ칮者⎔쭀匞⍪툇¹⩹刊䕉⁑ਰ‰‰‱⁫ੱ′ㄴ⸹㌳‰‰‱〸⸶㘷‱㠱〮㌸‵㤹㠮ㄹ⁣洊䉉ਯ䥍⁴牵攊⽗‱〸ਯ䠠㔵ਯ䉐䌠ㄊ⽆⽆氊⽄值㰯偲敤楣瑯爠ㄵਯ䍯汵浮猠"
